  Index  name               key               s         l        spin.x          spin.y          spin.z
    250  QC1RE915           Sad_Mult             0.920   0.010    0.0182071651    0.9983355048    0.0547240263
    251  QC1RPE919          Sad_Mult             0.920   0.000    0.0182072244    0.9983353170    0.0547274320
    252  ESRE920            Marker               0.920   0.000    0.0182072244    0.9983353170    0.0547274320
    253  QC1RPE921          Sad_Mult             0.920   0.000    0.0182072844    0.9983351381    0.0547306746
    254  QC1RE925           Sad_Mult             0.930   0.010    0.0174200737    0.9983367711    0.0549566416
    255  QC1RPE929          Sad_Mult             0.930   0.000    0.0174201391    0.9983366016    0.0549597007
    256  ESRE930            Marker               0.930   0.000    0.0174201391    0.9983366016    0.0549597007
    257  QC1RPE931          Sad_Mult             0.930   0.000    0.0174202022    0.9983364393    0.0549626281
    258  QC1RE935           Sad_Mult             0.940   0.010    0.0166446672    0.9983450966    0.0550456465
    259  QC1RPE939          Sad_Mult             0.940   0.000    0.0166447356    0.9983449438    0.0550483970
    260  ESRE940            Marker               0.940   0.000    0.0166447356    0.9983449438    0.0550483970
    261  QC1RPE941          Sad_Mult             0.940   0.000    0.0166447995    0.9983447967    0.0550510456
    262  QC1RE945           Sad_Mult             0.950   0.010    0.0158831128    0.9983645794    0.0549171497
    263  QC1RPE949          Sad_Mult             0.950   0.000    0.0158831818    0.9983644419    0.0549196298
    264  ESRE950            Marker               0.950   0.000    0.0158831818    0.9983644419    0.0549196298
    265  QC1RPE951          Sad_Mult             0.950   0.000    0.0158832450    0.9983643085    0.0549220353
    266  QC1RE955           Sad_Mult             0.960   0.010    0.0151387225    0.9983981167    0.0545162326
    267  QC1RPE959          Sad_Mult             0.960   0.000    0.0151387906    0.9983979930    0.0545184796
    268  ESRE960            Marker               0.960   0.000    0.0151387906    0.9983979930    0.0545184796
    269  QC1RPE961          Sad_Mult             0.960   0.000    0.0151388521    0.9983978722    0.0545206748
    270  QC1RE965           Sad_Mult             0.970   0.010    0.0144154952    0.9984467731    0.0538166779
    271  QC1RPE969          Sad_Mult             0.970   0.000    0.0144155615    0.9984466617    0.0538187261
    272  ESRE970            Marker               0.970   0.000    0.0144155615    0.9984466617    0.0538187261
    273  QC1RPE971          Sad_Mult             0.970   0.000    0.0144156216    0.9984465526    0.0538207350
    274  QC1RE975           Sad_Mult             0.980   0.010    0.0137175273    0.9985094732    0.0528267113
    275  QC1RPE979          Sad_Mult             0.980   0.000    0.0137175920    0.9985093731    0.0528285854
    276  ESRE980            Marker               0.980   0.000    0.0137175920    0.9985093731    0.0528285854
    277  QC1RPE981          Sad_Mult             0.980   0.000    0.0137176519    0.9985092755    0.0528304153
    278  QC1RE985           Sad_Mult             0.990   0.010    0.0130483221    0.9985832274    0.0515875886
    279  QC1RPE989          Sad_Mult             0.990   0.000    0.0130483863    0.9985831384    0.0515892949
    280  ESRE990            Marker               0.990   0.000    0.0130483863    0.9985831384    0.0515892949
    281  QC1RPE991          Sad_Mult             0.990   0.000    0.0130484477    0.9985830529    0.0515909346
    282  QC1RE995           Sad_Mult             1.000   0.010    0.0124101810    0.9986640729    0.0501603125
    283  QC1RPE999          Sad_Mult             1.000   0.000    0.0124102461    0.9986639954    0.0501618379
    284  ESRE1000           Marker               1.000   0.000    0.0124102461    0.9986639954    0.0501618379
    285  QC1RPE1001         Sad_Mult             1.000   0.000    0.0124103099    0.9986639226    0.0501632723
    286  QC1RE1005          Sad_Mult             1.010   0.010    0.0118040165    0.9987484666    0.0486021161
    287  QC1RPE1009         Sad_Mult             1.010   0.000    0.0118040833    0.9987484012    0.0486034432
    288  ESRE1010           Marker               1.010   0.000    0.0118040833    0.9987484012    0.0486034432
    289  QC1RPE1011         Sad_Mult             1.010   0.000    0.0118041489    0.9987483405    0.0486046752
    290  QC1RE1015          Sad_Mult             1.020   0.010    0.0112297869    0.9988343028    0.0469460050
    291  QC1RPE1019         Sad_Mult             1.020   0.000    0.0112298548    0.9988342489    0.0469471360
    292  ESRE1020           Marker               1.020   0.000    0.0112298548    0.9988342489    0.0469471360
    293  QC1RPE1021         Sad_Mult             1.020   0.000    0.0112299204    0.9988341984    0.0469481951
    294  QC1RE1025          Sad_Mult             1.030   0.010    0.0106872713    0.9989208729    0.0451981407
    295  QC1RPE1029         Sad_Mult             1.030   0.000    0.0106873387    0.9989208285    0.0451991059
    296  ESRE1030           Marker               1.030   0.000    0.0106873387    0.9989208285    0.0451991059
    297  QC1RPE1031         Sad_Mult             1.030   0.000    0.0106874027    0.9989207859    0.0452000333
    298  QC1RE1035          Sad_Mult             1.040   0.010    0.0101766118    0.9990079797    0.0433531208
    299  QC1RPE1039         Sad_Mult             1.040   0.000    0.0101766773    0.9990079425    0.0433539636
    300  ESRE1040           Marker               1.040   0.000    0.0101766773    0.9990079425    0.0433539636
