 Index  name               key                s         l        spin.x          spin.y          spin.z
    109  ESLE520            Marker               0.520   0.000   -0.0276672865    0.9984609629    0.0480648198
    110  QC1LPE525          Sad_Mult             0.530   0.010   -0.0281515460    0.9984424791    0.0481674820
    111  ESLE530            Marker               0.530   0.000   -0.0281515460    0.9984424791    0.0481674820
    112  MQC1LE             Monitor              0.530   0.000   -0.0281515460    0.9984424791    0.0481674820
    113  QC1LPE535          Sad_Mult             0.540   0.010   -0.0286194214    0.9984303791    0.0481425669
    114  ESLE540            Marker               0.540   0.000   -0.0286194214    0.9984303791    0.0481425669
    115  QC1LPE545          Sad_Mult             0.550   0.010   -0.0290683819    0.9984259414    0.0479652863
    116  ESLE550            Marker               0.550   0.000   -0.0290683819    0.9984259414    0.0479652863
    117  QC1LPE555          Sad_Mult             0.560   0.010   -0.0294954134    0.9984306376    0.0476054876
    118  ESLE560            Marker               0.560   0.000   -0.0294954134    0.9984306376    0.0476054876
    119  QC1LPE565          Sad_Mult             0.570   0.010   -0.0298969190    0.9984461477    0.0470262104
    120  ESLE570            Marker               0.570   0.000   -0.0298969190    0.9984461477    0.0470262104
    121  QC1LPE575          Sad_Mult             0.580   0.010   -0.0302686004    0.9984743330    0.0461824445
    122  ESLE580            Marker               0.580   0.000   -0.0302686004    0.9984743330    0.0461824445
    123  QC1LPE585          Sad_Mult             0.590   0.010   -0.0306053167    0.9985171594    0.0450199617
    124  ESLE590            Marker               0.590   0.000   -0.0306053167    0.9985171594    0.0450199617
    125  QC1LPE595          Sad_Mult             0.600   0.010   -0.0309009202    0.9985765479    0.0434742591
    126  ESLE600            Marker               0.600   0.000   -0.0309009202    0.9985765479    0.0434742591
    127  QC1LPE601          Sad_Mult             0.600   0.000   -0.0309009363    0.9985765475    0.0434742559
    128  QC1LE605           Sad_Mult             0.610   0.010   -0.0311480355    0.9986540924    0.0414705150
    129  QC1LPE609          Sad_Mult             0.610   0.000   -0.0311480512    0.9986540921    0.0414705116
    130  ESLE610            Marker               0.610   0.000   -0.0311480512    0.9986540921    0.0414705116
    131  QC1LPE611          Sad_Mult             0.610   0.000   -0.0311480685    0.9986540916    0.0414705083
    132  QC1LE615           Sad_Mult             0.620   0.010   -0.0313380508    0.9987505812    0.0389256096
    133  QC1LPE619          Sad_Mult             0.620   0.000   -0.0313380674    0.9987505808    0.0389256061
    134  ESLE620            Marker               0.620   0.000   -0.0313380674    0.9987505808    0.0389256061
    135  QC1LPE621          Sad_Mult             0.620   0.000   -0.0313380840    0.9987505804    0.0389256044
    136  QC1LE625           Sad_Mult             0.630   0.010   -0.0314607928    0.9988653302    0.0357529103
    137  QC1LPE629          Sad_Mult             0.630   0.000   -0.0314608084    0.9988653298    0.0357529085
    138  ESLE630            Marker               0.630   0.000   -0.0314608084    0.9988653298    0.0357529085
    139  QC1LPE631          Sad_Mult             0.630   0.000   -0.0314608215    0.9988653293    0.0357529117
    140  QC1LE635           Sad_Mult             0.640   0.010   -0.0315045606    0.9989953452    0.0318710351
    141  QC1LPE639          Sad_Mult             0.640   0.000   -0.0315045725    0.9989953447    0.0318710384
    142  ESLE640            Marker               0.640   0.000   -0.0315045725    0.9989953447    0.0318710384
    143  QC1LPE641          Sad_Mult             0.640   0.000   -0.0315045784    0.9989953441    0.0318710519
    144  QC1LE645           Sad_Mult             0.650   0.010   -0.0314563017    0.9991343909    0.0272207656
    145  QC1LPE649          Sad_Mult             0.650   0.000   -0.0314563068    0.9991343903    0.0272207793
    146  ESLE650            Marker               0.650   0.000   -0.0314563068    0.9991343903    0.0272207793
    147  QC1LPE651          Sad_Mult             0.650   0.000   -0.0314563027    0.9991343896    0.0272208096
    148  QC1LE655           Sad_Mult             0.660   0.010   -0.0313022601    0.9992723332    0.0217938647
    149  QC1LPE659          Sad_Mult             0.660   0.000   -0.0313022568    0.9992723327    0.0217938953
    150  ESLE660            Marker               0.660   0.000   -0.0313022568    0.9992723327    0.0217938953
    151  QC1LPE661          Sad_Mult             0.660   0.000   -0.0313022430    0.9992723320    0.0217939470
    152  QC1LE665           Sad_Mult             0.670   0.010   -0.0310294037    0.9993956244    0.0156704218
    153  QC1LPE669          Sad_Mult             0.670   0.000   -0.0310293937    0.9993956239    0.0156704737
    154  ESLE670            Marker               0.670   0.000   -0.0310293937    0.9993956239    0.0156704737
    155  QC1LPE671          Sad_Mult             0.670   0.000   -0.0310293753    0.9993956233    0.0156705455
    156  QC1LE675           Sad_Mult             0.680   0.010   -0.0306277980    0.9994898671    0.0090522648
    157  QC1LPE679          Sad_Mult             0.680   0.000   -0.0306277873    0.9994898668    0.0090523364
    158  ESLE680            Marker               0.680   0.000   -0.0306277873    0.9994898668    0.0090523364
    159  QC1LPE681          Sad_Mult             0.680   0.000   -0.0306277728    0.9994898665    0.0090524144
    160  QC1LE685           Sad_Mult             0.690   0.010   -0.0300937299    0.9995444986    0.0022721799
    161  QC1LPE689          Sad_Mult             0.690   0.000   -0.0300937260    0.9995444985    0.0022722571
    162  ESLE690            Marker               0.690   0.000   -0.0300937260    0.9995444985    0.0022722571
    163  QC1LPE691          Sad_Mult             0.690   0.000   -0.0300937220    0.9995444985    0.0022723084
    164  QC1LE695           Sad_Mult             0.700   0.010   -0.0294327164    0.9995577378   -0.0042478153
    165  QC1LPE699          Sad_Mult             0.700   0.000   -0.0294327228    0.9995577379   -0.0042477652
    166  ESLE700            Marker               0.700   0.000   -0.0294327228    0.9995577379   -0.0042477652
    167  QC1LPE701          Sad_Mult             0.700   0.000   -0.0294327276    0.9995577376   -0.0042477941
    168  QC1LE705           Sad_Mult             0.710   0.010   -0.0286606797    0.9995382090   -0.0100962512
    169  QC1LPE709          Sad_Mult             0.710   0.000   -0.0286606914    0.9995382083   -0.0100962805
    170  ESLE710            Marker               0.710   0.000   -0.0286606914    0.9995382083   -0.0100962805
    171  QC1LPE711          Sad_Mult             0.710   0.000   -0.0286606958    0.9995382063   -0.0100964671
    172  QC1LE715           Sad_Mult             0.720   0.010   -0.0278018752    0.9995010346   -0.0149912493
    173  QC1LPE719          Sad_Mult             0.720   0.000   -0.0278018818    0.9995010317   -0.0149914338
    174  ESLE720            Marker               0.720   0.000   -0.0278018818    0.9995010317   -0.0149914338
    175  QC1LPE721          Sad_Mult             0.720   0.000   -0.0278018773    0.9995010248   -0.0149919009
    176  QC1LE725           Sad_Mult             0.730   0.010   -0.0268839833    0.9994606909   -0.0188567958
    177  QC1LPE729          Sad_Mult             0.730   0.000   -0.0268839777    0.9994606824   -0.0188572555
    178  ESLE730            Marker               0.730   0.000   -0.0268839777    0.9994606824   -0.0188572555
