  Index  name            key                      s       l              spin.x              spin.y              spin.z
   5898  ZVQLB7RE        Sbend             2948.818   0.344  0.9736496229209132  0.0011477460224625  0.2280462550997261
   5899  LTR053          Drift             2949.626   0.808  0.9736496229209132  0.0011477460224625  0.2280462550997261
   5900  BLB2RE          Sbend             2953.588   3.961  0.8234729050549783  0.0011477452285864  0.5673544371212609
   5901  LTR052          Drift             2956.637   3.049  0.8234729050549783  0.0011477452285864  0.5673544371212609
   5902  ZHQLB4RE        Sbend             2956.982   0.344  0.8234729050549783  0.0011477452285864  0.5673544371212609
   5903  LTR051          Drift             2957.127   0.145  0.8234729050549783  0.0011477452285864  0.5673544371212609
   5904  QLB4RE          Quadrupole        2957.697   0.570  0.8234727303739305  0.0011476950087628  0.5673546907593593
   5905  LTR050          Drift             2957.862   0.165  0.8234727303739305  0.0011476950087628  0.5673546907593593
   5906  MQLB4RE         Monitor           2957.862   0.000  0.8234727303739305  0.0011476950087628  0.5673546907593593
   5907  LTR049          Drift             2959.820   1.958  0.8234727303739305  0.0011476950087628  0.5673546907593593
   5908  ZVQLB1RE        Sbend             2960.164   0.344  0.8234727303739305  0.0011476950087628  0.5673546907593593
   5909  LTR048          Drift             2960.257   0.093  0.8234727303739305  0.0011476950087628  0.5673546907593593
   5910  QLB1RE          Quadrupole        2960.827   0.570  0.8234728069588850  0.0011478123878061  0.5673545793645757
   5911  LTR047          Drift             2960.992   0.165  0.8234728069588850  0.0011478123878061  0.5673545793645757
   5912  MQLB1RE         Monitor           2960.992   0.000  0.8234728069588850  0.0011478123878061  0.5673545793645757
   5913  LTR046#1        Drift             2961.107   0.115  0.8234728069588850  0.0011478123878061  0.5673545793645757
   5914  PSLYTRC_INVERSE Marker            2961.107   0.000  0.8234728069588850  0.0011478123878061  0.5673545793645757
   5915  LTR046#2        Drift             2961.222   0.115  0.8234728069588850  0.0011478123878061  0.5673545793645757
   5916  SLYTRE1A        Sad_Mult          2961.822   0.600  0.8234728069587920  0.0011478123879378  0.5673545793647102
   5917  LTR045          Drift             2962.371   0.549  0.8234728069587920  0.0011478123879378  0.5673545793647102
   5918  QLY2RE          Quadrupole        2962.833   0.462  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5919  LTR044          Drift             2963.002   0.169  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5920  MQLY2RE1        Monitor           2963.002   0.000  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5921  LTR043          Drift             2963.085   0.083  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5922  ZVQLY2RE1       Sbend             2963.429   0.344  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5923  LTR042          Drift             2967.830   4.401  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5924  ZVQLY4RE1       Sbend             2968.175   0.344  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5925  LTR041          Drift             2968.258   0.083  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5926  MQLY4RE1        Monitor           2968.258   0.000  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5927  LTR040          Drift             2968.423   0.165  0.8234728050247635  0.0011478072140245  0.5673545821822755
   5928  QLY4RE          Quadrupole        2968.993   0.570  0.8234728655969761  0.0011477907819099  0.5673544942994656
   5929  LTR039          Drift             2969.158   0.165  0.8234728655969761  0.0011477907819099  0.5673544942994656
   5930  LTR038          Drift             2969.907   0.749  0.8234728655969761  0.0011477907819099  0.5673544942994656
   5931  BLY2RE          Sbend             2973.868   3.961  0.5125447410195925  0.0011477915530837  0.8586597527703781
   5932  LTR037          Drift             2974.618   0.749  0.5125447410195925  0.0011477915530837  0.8586597527703781
   5933  LTR036          Drift             2974.783   0.165  0.5125447410195925  0.0011477915530837  0.8586597527703781
   5934  QLY5RE#1        Quadrupole        2975.068   0.285  0.5125446828662840  0.0011477795426724  0.8586597874988670
   5935  PQLY5RC         Marker            2975.068   0.000  0.5125446828662840  0.0011477795426724  0.8586597874988670
   5936  QLY5RE#2        Quadrupole        2975.353   0.285  0.5125446256645350  0.0011477673318653  0.8586598216596206
   5937  LTR035          Drift             2975.518   0.165  0.5125446256645350  0.0011477673318653  0.8586598216596206
   5938  MQLY5RE         Monitor           2975.518   0.000  0.5125446256645350  0.0011477673318653  0.8586598216596206
   5939  LTR034          Drift             2976.267   0.749  0.5125446256645350  0.0011477673318653  0.8586598216596206
   5940  BLY2RE          Sbend             2980.228   3.961  0.1085715239516982  0.0011477673867287  0.9940879774028097
   5941  LTR033          Drift             2980.978   0.749  0.1085715239516982  0.0011477673867287  0.9940879774028097
   5942  LTR032          Drift             2981.143   0.165  0.1085715239516982  0.0011477673867287  0.9940879774028097
